2019-11-07 11:00:44,964 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = System.Collections.Generic.List`1[Automation.CR.ClientSdk.ServerRepository.Upload.UploadCheckRequest]

2019-11-07 11:00:45,198 [ 1] INFO  Main - IRepositoryService.GetFileStatus > After Invoke
2019-11-07 11:00:48,558 [ 1] FATAL Main - fileListView_BeforeCheckNode > System.Exception: Object reference not set to an instance of an object. ---> System.NullReferenceException: Object reference not set to an instance of an object.
   at Automation.Client.ServerCommunication.UI.DependentTaskUploadDownload.frmDependencyUploadDownload.p7c8pa4bZY(Object  , CheckNodeEventArgs  )
   --- End of inner exception stack trace ---
2019-11-07 11:00:48,948 [ 1] FATAL Main - fileListView_BeforeCheckNode > System.Exception: Object reference not set to an instance of an object. ---> System.NullReferenceException: Object reference not set to an instance of an object.
   at Automation.Client.ServerCommunication.UI.DependentTaskUploadDownload.frmDependencyUploadDownload.p7c8pa4bZY(Object  , CheckNodeEventArgs  )
   --- End of inner exception stack trace ---
2019-11-07 11:00:49,714 [ 1] FATAL Main - fileListView_BeforeCheckNode > System.Exception: Object reference not set to an instance of an object. ---> System.NullReferenceException: Object reference not set to an instance of an object.
   at Automation.Client.ServerCommunication.UI.DependentTaskUploadDownload.frmDependencyUploadDownload.p7c8pa4bZY(Object  , CheckNodeEventArgs  )
   --- End of inner exception stack trace ---
2019-11-08 10:45:10,471 [32] INFO  Main - IUserService.GetPermissions > After Invoke
2019-11-08 10:50:10,495 [17] INFO  Main - IUserService.GetPermissions > Before Invoke
2019-11-08 10:50:10,495 [17] INFO  Main - Arguments > Count = 0

2019-11-08 10:50:10,886 [17] INFO  Main - IUserService.GetPermissions > After Invoke
2019-11-08 10:55:10,909 [75] INFO  Main - IUserService.GetPermissions > Before Invoke
2019-11-08 10:55:10,909 [75] INFO  Main - Arguments > Count = 0

2019-11-08 10:55:11,205 [75] INFO  Main - IUserService.GetPermissions > After Invoke
2019-11-08 11:00:11,233 [74] INFO  Main - IUserService.GetPermissions > Before Invoke
2019-11-08 11:00:11,233 [74] INFO  Main - Arguments > Count = 0

2019-11-08 11:00:11,569 [74] INFO  Main - IUserService.GetPermissions > After Invoke
2019-11-08 11:05:11,587 [76] INFO  Main - IUserService.GetPermissions > Before Invoke
2019-11-08 11:05:11,587 [76] INFO  Main - Arguments > Count = 0

2019-11-08 11:05:11,844 [76] INFO  Main - IUserService.GetPermissions > After Invoke
2019-11-08 11:09:25,719 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:09:25,719 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:09:25,788 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:09:25,804 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:09:25,804 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere

2019-11-08 11:09:25,950 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:09:26,235 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:09:26,235 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:09:26,294 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:09:26,309 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:09:26,309 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere

2019-11-08 11:09:26,402 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:09:26,616 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:09:26,616 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:09:26,660 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:09:26,674 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:09:26,674 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks

2019-11-08 11:09:26,766 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:09:34,702 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:09:34,702 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:09:34,742 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:09:34,758 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:09:34,758 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks

2019-11-08 11:09:34,825 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:09:34,864 [ 1] INFO  Main - Task:Load > Start
2019-11-08 11:09:34,905 [ 1] INFO  Main - Task:Load > End
2019-11-08 11:09:34,992 [ 1] INFO  Main - IRepositoryService.GetFileStatus > Before Invoke
2019-11-08 11:09:34,992 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = System.Collections.Generic.List`1[Automation.CR.ClientSdk.ServerRepository.Upload.UploadCheckRequest]

2019-11-08 11:09:35,135 [ 1] INFO  Main - IRepositoryService.GetFileStatus > After Invoke
2019-11-08 11:09:56,937 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:09:56,937 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:09:56,997 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:09:57,012 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:09:57,013 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My MetaBots

2019-11-08 11:09:57,130 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:10:11,862 [19] INFO  Main - IUserService.GetPermissions > Before Invoke
2019-11-08 11:10:11,863 [19] INFO  Main - Arguments > Count = 0

2019-11-08 11:10:12,194 [19] INFO  Main - IUserService.GetPermissions > After Invoke
2019-11-08 11:10:39,836 [ 1] INFO  Main - IMetaBotRepositoryService.GetPermissions > Before Invoke
2019-11-08 11:10:39,837 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = System.Collections.Generic.List`1[System.String]

2019-11-08 11:10:39,931 [ 1] INFO  Main - IMetaBotRepositoryService.GetPermissions > After Invoke
2019-11-08 11:11:13,057 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:11:13,057 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:11:13,100 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:11:13,117 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:11:13,117 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere

2019-11-08 11:11:13,176 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:11:13,465 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:11:13,465 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:11:13,513 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:11:13,528 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:11:13,528 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere

2019-11-08 11:11:13,586 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:11:13,763 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:11:13,763 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:11:13,816 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:11:13,830 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:11:13,830 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks

2019-11-08 11:11:13,923 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:11:18,263 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:11:18,263 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:11:18,316 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:11:18,332 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:11:18,332 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My MetaBots

2019-11-08 11:11:18,485 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:11:27,042 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:11:27,042 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:11:27,117 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:11:27,133 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:11:27,133 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My MetaBots

2019-11-08 11:11:27,224 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:11:28,895 [ 1] INFO  Main - IRepositoryService.Delete > Before Invoke
2019-11-08 11:11:28,895 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = Automation Anywhere\My MetaBots\SGE - Login.mbot

2019-11-08 11:11:29,046 [ 1] INFO  Main - IRepositoryService.Delete > After Invoke
2019-11-08 11:11:32,762 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:11:32,762 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:11:32,814 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:11:32,843 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:11:32,843 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My MetaBots

2019-11-08 11:11:32,940 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:11:40,535 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:11:40,535 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:11:40,587 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:11:40,601 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:11:40,601 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:11:40,698 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:11:50,835 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:11:50,835 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:11:50,886 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:11:50,903 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:11:50,903 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks

2019-11-08 11:11:51,033 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:11:55,149 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:11:55,149 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:11:55,207 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:11:55,225 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:11:55,225 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks

2019-11-08 11:11:55,336 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:11:57,174 [ 1] INFO  Main - IRepositoryService.Delete > Before Invoke
2019-11-08 11:11:57,174 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = Automation Anywhere\My Tasks\SGE - Integração bases Filial 1.atmx

2019-11-08 11:11:57,298 [ 1] INFO  Main - IRepositoryService.Delete > After Invoke
2019-11-08 11:12:01,616 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:12:01,616 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:12:01,678 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:12:01,694 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:12:01,694 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks

2019-11-08 11:12:01,781 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:12:09,090 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:12:09,090 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:12:09,146 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:12:09,176 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:12:09,176 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My MetaBots

2019-11-08 11:12:09,281 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:12:26,502 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:12:26,502 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:12:26,556 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:12:26,572 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:12:26,572 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My MetaBots

2019-11-08 11:12:26,696 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:12:31,730 [ 1] INFO  Main - IRepositoryService.Delete > Before Invoke
2019-11-08 11:12:31,730 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = Automation Anywhere\My MetaBots\SGE - Login.mbot

2019-11-08 11:12:31,843 [ 1] INFO  Main - IRepositoryService.Delete > After Invoke
2019-11-08 11:12:54,635 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:12:54,635 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:12:54,691 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:12:54,708 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:12:54,708 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My MetaBots

2019-11-08 11:12:54,838 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:01,271 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:01,271 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:01,319 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:01,334 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:13:01,334 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:13:01,428 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:15,592 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:15,592 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:15,639 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:15,656 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:13:15,656 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:13:15,753 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:17,257 [ 1] INFO  Main - IRepositoryService.Delete > Before Invoke
2019-11-08 11:13:17,258 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = Automation Anywhere\My Tasks\Alumbra\SGE.atmx

2019-11-08 11:13:17,356 [ 1] INFO  Main - IRepositoryService.Delete > After Invoke
2019-11-08 11:13:18,636 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:18,636 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:18,680 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:18,697 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:13:18,698 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:13:18,803 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:27,509 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:27,509 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:27,578 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:27,593 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:13:27,593 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:13:27,697 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:28,758 [ 1] INFO  Main - IRepositoryService.Delete > Before Invoke
2019-11-08 11:13:28,759 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = Automation Anywhere\My Tasks\Alumbra\FreteBrasil.atmx

2019-11-08 11:13:28,908 [ 1] INFO  Main - IRepositoryService.Delete > After Invoke
2019-11-08 11:13:31,545 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:31,545 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:31,598 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:31,617 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:13:31,617 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:13:31,728 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:33,809 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:33,809 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:33,858 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:33,875 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:13:33,875 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:13:33,976 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:35,028 [ 1] INFO  Main - IRepositoryService.Delete > Before Invoke
2019-11-08 11:13:35,028 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = Automation Anywhere\My Tasks\Alumbra\LancamentoDeFretes.atmx

2019-11-08 11:13:35,220 [ 1] INFO  Main - IRepositoryService.Delete > After Invoke
2019-11-08 11:13:36,502 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:36,502 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:36,560 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:36,586 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:13:36,586 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:13:36,683 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:38,343 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:38,343 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:38,399 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:38,419 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:13:38,419 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:13:38,516 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:39,508 [ 1] INFO  Main - IRepositoryService.Delete > Before Invoke
2019-11-08 11:13:39,508 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = Automation Anywhere\My Tasks\Alumbra\SGE.atmx

2019-11-08 11:13:39,616 [ 1] INFO  Main - IRepositoryService.Delete > After Invoke
2019-11-08 11:13:40,930 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:40,930 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:40,974 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:40,993 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:13:40,993 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:13:41,096 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:42,807 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:42,807 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:42,857 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:42,874 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:13:42,874 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:13:42,969 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:43,841 [ 1] INFO  Main - IRepositoryService.Delete > Before Invoke
2019-11-08 11:13:43,841 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = Automation Anywhere\My Tasks\Alumbra\TesteAutologin.atmx

2019-11-08 11:13:43,954 [ 1] INFO  Main - IRepositoryService.Delete > After Invoke
2019-11-08 11:13:44,922 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:44,922 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:44,975 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:44,991 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:13:44,991 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:13:45,089 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:46,665 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:46,665 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:46,708 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:46,724 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:13:46,724 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:13:46,802 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:47,716 [ 1] INFO  Main - IRepositoryService.Delete > Before Invoke
2019-11-08 11:13:47,716 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = Automation Anywhere\My Tasks\Alumbra\ValidarCTe.atmx

2019-11-08 11:13:47,794 [ 1] INFO  Main - IRepositoryService.Delete > After Invoke
2019-11-08 11:13:48,988 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:48,988 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:49,039 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:49,056 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:13:49,056 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:13:49,162 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:50,559 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:50,559 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:50,613 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:50,629 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:13:50,629 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:13:50,743 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:51,775 [ 1] INFO  Main - IRepositoryService.Delete > Before Invoke
2019-11-08 11:13:51,775 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = Automation Anywhere\My Tasks\Alumbra\FreteBrasil.atmx

2019-11-08 11:13:51,897 [ 1] INFO  Main - IRepositoryService.Delete > After Invoke
2019-11-08 11:13:51,947 [ 1] INFO  Main - IRepositoryService.Delete > Before Invoke
2019-11-08 11:13:51,947 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = Automation Anywhere\My Tasks\Alumbra\ValidarCTe.atmx

2019-11-08 11:13:52,085 [ 1] INFO  Main - IRepositoryService.Delete > After Invoke
2019-11-08 11:13:52,857 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:52,857 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:52,920 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:52,937 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
2019-11-08 11:13:52,937 [ 1] INFO  Main - Arguments > Count = 1
Arg[0] = \Automation Anywhere\My Tasks\Alumbra

2019-11-08 11:13:53,046 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > After Invoke
2019-11-08 11:13:53,703 [ 1] FATAL Main - RestoreSelectedItem > System.Exception ---> System.ArgumentOutOfRangeException: InvalidArgument=Value of '1' is not valid for 'index'.
Parameter name: index
   at System.Windows.Forms.ListView.ListViewItemCollection.get_Item(Int32 index)
   at Automation.Client.ServerCommunication.frmServerCommunication.OoZXY9mBSP(List`1  , ListView  )
   --- End of inner exception stack trace ---
2019-11-08 11:13:54,868 [ 1] INFO  Main - IUserService.Get > Before Invoke
2019-11-08 11:13:54,868 [ 1] INFO  Main - Arguments > Count = 0

2019-11-08 11:13:54,909 [ 1] INFO  Main - IUserService.Get > After Invoke
2019-11-08 11:13:54,921 [ 1] INFO  Main - IRepositoryService.GetSubdirectoriesAndFiles > Before Invoke
